Timestamp,MQ7_CO_PPM,MQ7_Status,MQ135_CO2_PPM,MQ135_Status,Total_Pollution_PPM,Total_Pollution,Air_Quality_Status
2025-06-17 15:57:31,14.52,Sedang,2028.1,Berbahaya,2042.6,3.0,Buruk
2025-06-17 15:57:44,12.37,Sedang,1538.72,Sedang,1551.1,2.0,Sedang
2025-06-17 15:58:48,13.78,Sedang,2011.6,Berbahaya,2025.4,2.0,Buruk
2025-06-17 15:58:50,8.12,Sehat,1777.04,Sedang,1785.2,2.0,Sedang
2025-06-17 15:59:28,5.13,Sehat,2362.01,Berbahaya,2367.1,3.0,Buruk
2025-06-17 15:59:34,6.37,Sehat,2616.05,Berbahaya,2622.4,3.0,Buruk
2025-06-17 15:59:47,4.83,Sehat,2330.48,Berbahaya,2335.3,3.0,Buruk
2025-06-17 16:00:02,11.4,Sedang,2809.05,Berbahaya,2820.5,3.0,Buruk
2025-06-17 16:00:10,6.05,Sehat,1977.69,Sedang,1983.7,2.0,Sedang
2025-06-17 16:01:02,9.8,Sedang,2777.11,Berbahaya,2786.9,3.0,Buruk
2025-06-17 16:01:12,12.63,Sedang,2322.32,Berbahaya,2335.0,3.0,Buruk
2025-06-17 16:01:21,16.32,Sedang,2775.88,Berbahaya,2792.2,3.0,Buruk
2025-06-17 16:01:36,34.29,Sedang,2520.89,Berbahaya,2555.2,3.0,Buruk
2025-06-17 16:02:06,25.78,Sedang,2175.89,Berbahaya,2201.7,3.0,Buruk
2025-06-17 16:02:13,37.8,Berbahaya,2054.76,Berbahaya,2092.6,3.0,Buruk
2025-06-17 16:02:41,17.87,Sedang,1401.97,Sedang,1419.8,2.0,Sedang
2025-06-17 16:03:27,17.4,Sedang,1296.7,Sedang,1314.1,2.0,Sedang
2025-06-17 16:03:37,9.11,Sedang,916.01,Sehat,925.1,1.0,Sedang
2025-06-17 16:03:49,8.95,Sehat,1081.43,Sedang,1090.4,2.0,Sedang
2025-06-17 16:04:07,14.52,Sedang,1249.22,Sedang,1263.7,2.0,Sedang
2025-06-17 16:04:23,15.33,Sedang,1187.11,Sedang,1202.4,2.0,Sedang
2025-06-17 16:04:52,19.97,Sedang,1553.57,Sedang,1573.5,2.0,Sedang
2025-06-17 16:05:13,20.27,Sedang,1334.72,Sedang,1355.0,2.0,Sedang
2025-06-17 16:05:33,24.93,Sedang,2019.88,Berbahaya,2044.8,3.0,Buruk
2025-06-17 16:06:01,23.41,Sedang,1805.29,Sedang,1828.7,2.0,Sedang
2025-06-17 16:06:15,24.03,Sedang,1911.22,Sedang,1935.2,2.0,Sedang
2025-06-17 16:06:33,17.14,Sedang,1160.32,Sedang,1177.5,2.0,Sedang
2025-06-17 16:06:47,11.38,Sedang,768.16,Sehat,779.5,1.0,Sedang
2025-06-17 16:07:12,8.53,Sehat,334.94,Sehat,343.5,1.0,Baik
2025-06-17 16:07:22,6.72,Sehat,427.66,Sehat,434.4,1.0,Baik
2025-06-17 16:07:53,12.25,Sedang,1023.51,Sedang,1035.8,2.0,Sedang
2025-06-17 16:08:14,13.51,Sedang,1654.18,Sedang,1667.7,2.0,Sedang
2025-06-17 16:08:30,19.54,Sedang,2405.54,Berbahaya,2425.1,3.0,Buruk
2025-06-17 16:09:06,15.36,Sedang,2470.95,Berbahaya,2486.3,3.0,Buruk
2025-06-17 16:09:10,20.67,Sedang,2221.19,Berbahaya,2241.9,3.0,Buruk
2025-06-17 16:09:13,17.44,Sedang,1694.4,Sedang,1711.8,2.0,Sedang
2025-06-17 16:09:47,23.95,Sedang,1621.09,Sedang,1645.0,2.0,Sedang
2025-06-17 16:10:07,23.6,Sedang,1458.62,Sedang,1482.2,2.0,Sedang
2025-06-17 16:10:26,20.44,Sedang,2239.87,Berbahaya,2260.3,3.0,Buruk
2025-06-17 16:10:33,18.46,Sedang,2494.9,Berbahaya,2513.4,3.0,Buruk
2025-06-17 16:11:04,11.18,Sedang,2958.37,Berbahaya,2969.5,3.0,Buruk
2025-06-17 16:11:39,12.08,Sedang,2657.86,Berbahaya,2669.9,3.0,Buruk
2025-06-17 16:11:56,8.91,Sehat,1984.96,Sedang,1993.9,2.0,Sedang
2025-06-17 16:12:07,7.27,Sehat,1340.7,Sedang,1348.0,2.0,Sedang
2025-06-17 16:12:29,9.87,Sedang,1150.46,Sedang,1160.3,2.0,Sedang
2025-06-17 16:12:37,9.14,Sedang,999.12,Sehat,1008.3,1.0,Sedang
2025-06-17 16:13:11,15.48,Sedang,1247.69,Sedang,1263.2,2.0,Sedang
2025-06-17 16:13:53,17.76,Sedang,1188.41,Sedang,1206.2,2.0,Sedang
2025-06-17 16:14:01,19.12,Sedang,1432.73,Sedang,1451.8,2.0,Sedang
2025-06-17 16:14:06,20.28,Sedang,1476.65,Sedang,1496.9,2.0,Sedang
2025-06-17 16:14:15,14.92,Sedang,2009.17,Berbahaya,2024.1,2.0,Buruk
2025-06-17 16:15:16,12.02,Sedang,1556.41,Sedang,1568.4,2.0,Sedang
2025-06-17 16:15:20,8.45,Sehat,1979.23,Sedang,1987.7,2.0,Sedang
2025-06-17 16:15:37,11.84,Sedang,1236.96,Sedang,1248.8,2.0,Sedang
2025-06-17 16:16:04,13.82,Sedang,1425.71,Sedang,1439.5,2.0,Sedang
2025-06-17 16:16:12,21.9,Sedang,996.38,Sehat,1018.3,2.0,Sedang
2025-06-17 16:16:34,24.31,Sedang,1418.9,Sedang,1443.2,2.0,Sedang
2025-06-17 16:17:15,29.53,Sedang,1117.11,Sedang,1146.6,2.0,Sedang
2025-06-17 16:17:23,27.95,Sedang,1926.07,Sedang,1954.0,2.0,Sedang
2025-06-17 16:17:26,20.87,Sedang,1877.78,Sedang,1898.6,2.0,Sedang
2025-06-17 16:17:34,13.15,Sedang,2350.16,Berbahaya,2363.3,3.0,Buruk
2025-06-17 16:17:58,10.12,Sedang,2598.13,Berbahaya,2608.2,3.0,Buruk
2025-06-17 16:18:44,14.06,Sedang,2486.11,Berbahaya,2500.2,3.0,Buruk
2025-06-17 16:18:48,17.84,Sedang,2367.85,Berbahaya,2385.7,3.0,Buruk
2025-06-17 16:18:52,22.93,Sedang,2400.64,Berbahaya,2423.6,3.0,Buruk
2025-06-17 16:19:37,14.15,Sedang,2041.67,Berbahaya,2055.8,3.0,Buruk
2025-06-17 16:19:47,16.44,Sedang,2545.08,Berbahaya,2561.5,3.0,Buruk
2025-06-17 16:20:03,7.0,Sehat,2807.08,Berbahaya,2814.1,3.0,Buruk
2025-06-17 16:20:21,13.05,Sedang,3030.91,Berbahaya,3044.0,3.0,Buruk
2025-06-17 16:20:41,14.58,Sedang,3008.59,Berbahaya,3023.2,3.0,Buruk
2025-06-17 16:21:13,18.73,Sedang,2577.04,Berbahaya,2595.8,3.0,Buruk
2025-06-17 16:22:03,24.15,Sedang,1975.15,Sedang,1999.3,2.0,Sedang
2025-06-17 16:22:15,17.4,Sedang,1939.76,Sedang,1957.2,2.0,Sedang
2025-06-17 16:22:20,18.21,Sedang,1522.15,Sedang,1540.4,2.0,Sedang
2025-06-17 16:22:33,8.12,Sehat,1668.02,Sedang,1676.1,2.0,Sedang
2025-06-17 16:23:01,11.89,Sedang,1432.88,Sedang,1444.8,2.0,Sedang
2025-06-17 16:23:03,9.08,Sedang,1088.86,Sedang,1097.9,2.0,Sedang
2025-06-17 16:23:12,15.39,Sedang,1155.88,Sedang,1171.3,2.0,Sedang
2025-06-17 16:24:00,11.55,Sedang,1070.21,Sedang,1081.8,2.0,Sedang
2025-06-17 16:24:21,11.48,Sedang,1316.78,Sedang,1328.3,2.0,Sedang
2025-06-17 16:24:25,7.8,Sehat,1592.4,Sedang,1600.2,2.0,Sedang
2025-06-17 16:24:57,12.27,Sedang,1434.0,Sedang,1446.3,2.0,Sedang
2025-06-17 16:25:10,14.38,Sedang,1546.18,Sedang,1560.6,2.0,Sedang
2025-06-17 16:25:19,21.66,Sedang,1678.84,Sedang,1700.5,2.0,Sedang
2025-06-17 16:25:38,16.61,Sedang,1519.19,Sedang,1535.8,2.0,Sedang
2025-06-17 16:26:12,19.65,Sedang,2102.8,Berbahaya,2122.5,3.0,Buruk
2025-06-17 16:26:44,11.21,Sedang,1799.28,Sedang,1810.5,2.0,Sedang
2025-06-17 16:26:51,15.25,Sedang,2275.46,Berbahaya,2290.7,3.0,Buruk
2025-06-17 16:27:16,10.63,Sedang,2381.81,Berbahaya,2392.4,3.0,Buruk
2025-06-17 16:27:44,19.62,Sedang,2950.79,Berbahaya,2970.4,3.0,Buruk
2025-06-17 16:28:10,17.89,Sedang,3022.52,Berbahaya,3040.4,3.0,Buruk
2025-06-17 16:28:19,27.38,Sedang,2863.98,Berbahaya,2891.4,3.0,Buruk
2025-06-17 16:28:24,19.44,Sedang,2070.1,Berbahaya,2089.5,3.0,Buruk
2025-06-17 16:29:00,23.3,Sedang,1593.01,Sedang,1616.3,2.0,Sedang
2025-06-17 16:29:18,13.36,Sedang,1303.47,Sedang,1316.8,2.0,Sedang
2025-06-17 16:29:36,14.71,Sedang,1441.31,Sedang,1456.0,2.0,Sedang
2025-06-17 16:29:53,6.96,Sehat,1295.01,Sedang,1302.0,2.0,Sedang
2025-06-17 16:29:57,5.89,Sehat,1399.65,Sedang,1405.5,2.0,Sedang
2025-06-17 16:30:14,3.92,Sehat,1161.43,Sedang,1165.4,2.0,Sedang
2025-06-17 16:31:01,8.08,Sehat,1073.3,Sedang,1081.4,2.0,Sedang
2025-06-17 16:31:10,9.23,Sedang,1689.79,Sedang,1699.0,2.0,Sedang
2025-06-17 16:32:03,16.46,Sedang,1906.99,Sedang,1923.4,2.0,Sedang
2025-06-17 16:32:09,12.49,Sedang,2794.47,Berbahaya,2807.0,3.0,Buruk
2025-06-17 16:32:20,21.31,Sedang,2488.55,Berbahaya,2509.9,3.0,Buruk
2025-06-17 16:32:37,13.88,Sedang,1950.29,Sedang,1964.2,2.0,Sedang
2025-06-17 16:32:55,19.08,Sedang,1720.35,Sedang,1739.4,2.0,Sedang
2025-06-17 16:33:03,16.01,Sedang,1501.1,Sedang,1517.1,2.0,Sedang
2025-06-17 16:34:04,17.56,Sedang,1940.41,Sedang,1958.0,2.0,Sedang
2025-06-17 16:34:07,21.18,Sedang,1615.12,Sedang,1636.3,2.0,Sedang
2025-06-17 16:34:21,15.19,Sedang,1151.97,Sedang,1167.2,2.0,Sedang
2025-06-17 16:34:33,13.16,Sedang,867.87,Sehat,881.0,1.0,Sedang
2025-06-17 16:34:42,5.86,Sehat,1020.98,Sedang,1026.8,2.0,Sedang
2025-06-17 16:35:34,6.33,Sehat,1387.55,Sedang,1393.9,2.0,Sedang
2025-06-17 16:35:54,7.25,Sehat,1824.94,Sedang,1832.2,2.0,Sedang
2025-06-17 16:36:25,19.43,Sedang,2107.4,Berbahaya,2126.8,3.0,Buruk
2025-06-17 16:36:40,18.4,Sedang,2290.2,Berbahaya,2308.6,3.0,Buruk
2025-06-17 16:36:42,33.2,Sedang,2766.94,Berbahaya,2800.1,3.0,Buruk
2025-06-17 16:37:12,23.01,Sedang,2135.0,Berbahaya,2158.0,3.0,Buruk
2025-06-17 16:37:36,30.91,Sedang,2224.81,Berbahaya,2255.7,3.0,Buruk
2025-06-17 16:37:46,18.4,Sedang,1478.82,Sedang,1497.2,2.0,Sedang
2025-06-17 16:38:04,18.04,Sedang,1730.22,Sedang,1748.3,2.0,Sedang
2025-06-17 16:38:34,10.38,Sedang,1654.64,Sedang,1665.0,2.0,Sedang
2025-06-17 16:38:49,9.71,Sedang,1536.87,Sedang,1546.6,2.0,Sedang
2025-06-17 16:39:14,10.31,Sedang,1515.75,Sedang,1526.1,2.0,Sedang
2025-06-17 16:39:33,12.98,Sedang,1349.07,Sedang,1362.0,2.0,Sedang
2025-06-17 16:39:59,12.79,Sedang,1875.19,Sedang,1888.0,2.0,Sedang
2025-06-17 16:40:15,20.28,Sedang,1874.89,Sedang,1895.2,2.0,Sedang
2025-06-17 16:40:28,13.88,Sedang,2313.15,Berbahaya,2327.0,3.0,Buruk
2025-06-17 16:40:57,22.09,Sedang,1750.36,Sedang,1772.4,2.0,Sedang
2025-06-17 16:41:04,10.06,Sedang,2061.41,Berbahaya,2071.5,3.0,Buruk
2025-06-17 16:41:11,12.32,Sedang,1573.2,Sedang,1585.5,2.0,Sedang
2025-06-17 16:41:17,8.7,Sehat,1784.44,Sedang,1793.1,2.0,Sedang
2025-06-17 16:42:11,12.77,Sedang,1149.14,Sedang,1161.9,2.0,Sedang
2025-06-17 16:42:33,18.47,Sedang,1042.92,Sedang,1061.4,2.0,Sedang
2025-06-17 16:42:59,21.34,Sedang,932.6,Sehat,953.9,1.0,Sedang
2025-06-17 16:43:16,21.99,Sedang,1235.19,Sedang,1257.2,2.0,Sedang
2025-06-17 16:43:22,19.53,Sedang,1406.34,Sedang,1425.9,2.0,Sedang
2025-06-17 16:43:30,19.82,Sedang,1300.19,Sedang,1320.0,2.0,Sedang
2025-06-17 16:43:42,18.17,Sedang,986.62,Sehat,1004.8,1.0,Sedang
2025-06-17 16:44:33,19.46,Sedang,742.26,Sehat,761.7,1.0,Sedang
2025-06-17 16:44:45,16.42,Sedang,903.74,Sehat,920.2,1.0,Sedang
2025-06-17 16:45:15,11.78,Sedang,979.92,Sehat,991.7,1.0,Sedang
2025-06-17 16:45:40,12.95,Sedang,1467.38,Sedang,1480.3,2.0,Sedang
2025-06-17 16:45:47,10.47,Sedang,1634.33,Sedang,1644.8,2.0,Sedang
2025-06-17 16:46:26,16.18,Sedang,1776.41,Sedang,1792.6,2.0,Sedang
2025-06-17 16:46:32,15.75,Sedang,1867.07,Sedang,1882.8,2.0,Sedang
2025-06-17 16:46:37,17.37,Sedang,1531.39,Sedang,1548.8,2.0,Sedang
2025-06-17 16:47:30,16.67,Sedang,1711.12,Sedang,1727.8,2.0,Sedang
2025-06-17 16:47:33,15.83,Sedang,1656.36,Sedang,1672.2,2.0,Sedang
2025-06-17 16:47:42,11.24,Sedang,2333.09,Berbahaya,2344.3,3.0,Buruk
2025-06-17 16:47:51,10.65,Sedang,2291.35,Berbahaya,2302.0,3.0,Buruk
2025-06-17 16:48:06,5.61,Sehat,2564.97,Berbahaya,2570.6,3.0,Buruk
2025-06-17 16:48:38,10.6,Sedang,1983.25,Sedang,1993.8,2.0,Sedang
2025-06-17 16:49:34,9.44,Sedang,1695.7,Sedang,1705.1,2.0,Sedang
2025-06-17 16:49:39,15.28,Sedang,1302.77,Sedang,1318.0,2.0,Sedang
2025-06-17 16:49:43,14.27,Sedang,1145.44,Sedang,1159.7,2.0,Sedang
2025-06-17 16:50:28,17.28,Sedang,1191.69,Sedang,1209.0,2.0,Sedang
2025-06-17 16:50:34,16.86,Sedang,1043.14,Sedang,1060.0,2.0,Sedang
2025-06-17 16:50:40,17.04,Sedang,1560.04,Sedang,1577.1,2.0,Sedang
2025-06-17 16:51:38,16.67,Sedang,1507.8,Sedang,1524.5,2.0,Sedang
2025-06-17 16:51:53,15.71,Sedang,2437.32,Berbahaya,2453.0,3.0,Buruk
2025-06-17 16:52:12,20.71,Sedang,2357.87,Berbahaya,2378.6,3.0,Buruk
2025-06-17 16:52:13,19.31,Sedang,2665.36,Berbahaya,2684.7,3.0,Buruk
2025-06-17 16:52:33,21.66,Sedang,2240.72,Berbahaya,2262.4,3.0,Buruk
2025-06-17 16:52:50,12.51,Sedang,1839.73,Sedang,1852.2,2.0,Sedang
2025-06-17 16:53:17,12.21,Sedang,1241.34,Sedang,1253.6,2.0,Sedang
2025-06-17 16:53:40,6.09,Sehat,1084.95,Sedang,1091.0,2.0,Sedang
2025-06-17 16:54:02,10.02,Sedang,1178.29,Sedang,1188.3,2.0,Sedang
2025-06-17 16:54:26,4.39,Sehat,1573.99,Sedang,1578.4,2.0,Sedang
2025-06-17 16:54:31,5.77,Sehat,1919.42,Sedang,1925.2,2.0,Sedang
2025-06-17 16:54:33,2.88,Sehat,1755.21,Sedang,1758.1,2.0,Sedang
2025-06-17 16:55:14,5.95,Sehat,1623.92,Sedang,1629.9,2.0,Sedang
2025-06-17 16:55:29,6.1,Sehat,1491.05,Sedang,1497.1,2.0,Sedang
2025-06-17 16:55:49,7.08,Sehat,1467.35,Sedang,1474.4,2.0,Sedang
2025-06-17 16:56:02,7.84,Sehat,1504.93,Sedang,1512.8,2.0,Sedang
2025-06-17 16:56:42,10.13,Sedang,1205.92,Sedang,1216.1,2.0,Sedang
2025-06-17 16:56:58,13.29,Sedang,1054.83,Sedang,1068.1,2.0,Sedang
2025-06-17 16:57:01,12.01,Sedang,1473.85,Sedang,1485.9,2.0,Sedang
2025-06-17 16:57:12,10.84,Sedang,1750.91,Sedang,1761.8,2.0,Sedang
2025-06-17 16:58:22,9.6,Sedang,2412.74,Berbahaya,2422.3,3.0,Buruk
2025-06-17 16:58:28,11.06,Sedang,1851.93,Sedang,1863.0,2.0,Sedang
2025-06-17 16:58:50,13.06,Sedang,1578.97,Sedang,1592.0,2.0,Sedang
2025-06-17 16:58:55,11.36,Sedang,1223.57,Sedang,1234.9,2.0,Sedang
2025-06-17 16:59:12,7.48,Sehat,1129.56,Sedang,1137.0,2.0,Sedang
2025-06-17 16:59:14,6.33,Sehat,2106.18,Berbahaya,2112.5,3.0,Buruk
2025-06-17 16:59:59,6.72,Sehat,1617.24,Sedang,1624.0,2.0,Sedang
2025-06-17 17:00:01,22.27,Sedang,3160.3,Berbahaya,3182.6,3.0,Buruk
2025-06-17 17:01:05,41.62,Berbahaya,2587.44,Berbahaya,2629.1,3.0,Buruk
2025-06-17 17:01:11,54.94,Berbahaya,3542.86,Berbahaya,3597.8,3.0,Buruk
2025-06-17 17:01:14,68.68,Berbahaya,3542.86,Berbahaya,3611.5,3.0,Buruk
2025-06-17 17:01:16,47.56,Berbahaya,3020.08,Berbahaya,3067.6,3.0,Buruk
2025-06-17 17:01:54,52.71,Berbahaya,3763.04,Berbahaya,3815.8,3.0,Buruk
2025-06-17 17:02:14,33.08,Sedang,2671.14,Berbahaya,2704.2,3.0,Buruk
2025-06-17 17:02:18,38.77,Berbahaya,3647.74,Berbahaya,3686.5,3.0,Buruk
2025-06-17 17:02:40,27.83,Sedang,2291.29,Berbahaya,2319.1,3.0,Buruk
2025-06-17 17:03:21,24.63,Sedang,3452.58,Berbahaya,3477.2,3.0,Buruk
2025-06-17 17:03:46,24.06,Sedang,2020.79,Berbahaya,2044.8,3.0,Buruk
2025-06-17 17:03:53,31.06,Sedang,3302.49,Berbahaya,3333.6,3.0,Buruk
2025-06-17 17:03:55,35.67,Berbahaya,2417.74,Berbahaya,2453.4,3.0,Buruk
2025-06-17 17:04:36,37.69,Berbahaya,3144.32,Berbahaya,3182.0,3.0,Buruk
2025-06-17 17:05:02,36.25,Berbahaya,2920.13,Berbahaya,2956.4,3.0,Buruk
2025-06-17 17:05:13,28.09,Sedang,2752.62,Berbahaya,2780.7,3.0,Buruk
2025-06-17 17:05:22,32.05,Sedang,2810.4,Berbahaya,2842.5,3.0,Buruk
2025-06-17 17:06:25,21.57,Sedang,3100.47,Berbahaya,3122.0,3.0,Buruk
2025-06-17 17:06:46,30.34,Sedang,3492.1,Berbahaya,3522.4,3.0,Buruk
2025-06-17 17:07:01,28.58,Sedang,3777.49,Berbahaya,3806.1,3.0,Buruk
2025-06-17 17:07:08,39.34,Berbahaya,3064.75,Berbahaya,3104.1,3.0,Buruk
2025-06-17 17:07:18,52.78,Berbahaya,2994.3,Berbahaya,3047.1,3.0,Buruk
2025-06-17 17:07:22,45.57,Berbahaya,2402.6,Berbahaya,2448.2,3.0,Buruk
2025-06-17 17:07:50,49.63,Berbahaya,3568.1,Berbahaya,3617.7,3.0,Buruk
2025-06-17 17:08:09,28.46,Sedang,3721.27,Berbahaya,3749.7,3.0,Buruk
2025-06-17 17:09:07,24.82,Sedang,4214.21,Berbahaya,4239.0,3.0,Buruk
2025-06-17 17:09:17,24.68,Sedang,3596.74,Berbahaya,3621.4,3.0,Buruk
2025-06-17 17:09:22,17.49,Sedang,3008.43,Berbahaya,3025.9,3.0,Buruk
2025-06-17 17:09:34,27.41,Sedang,2581.92,Berbahaya,2609.3,3.0,Buruk
2025-06-17 17:10:21,18.68,Sedang,3166.78,Berbahaya,3185.5,3.0,Buruk
2025-06-17 17:10:25,24.08,Sedang,2932.42,Berbahaya,2956.5,3.0,Buruk
2025-06-17 17:10:40,24.08,Sedang,3371.48,Berbahaya,3395.6,3.0,Buruk
2025-06-17 17:11:07,25.55,Sedang,2342.62,Berbahaya,2368.2,3.0,Buruk
2025-06-17 17:11:16,33.91,Sedang,2390.59,Berbahaya,2424.5,3.0,Buruk
2025-06-17 17:11:23,40.87,Berbahaya,2155.35,Berbahaya,2196.2,3.0,Buruk
2025-06-17 17:12:11,39.43,Berbahaya,2797.74,Berbahaya,2837.2,3.0,Buruk
2025-06-17 17:12:17,38.4,Berbahaya,3221.22,Berbahaya,3259.6,3.0,Buruk
2025-06-17 17:12:31,23.24,Sedang,3675.15,Berbahaya,3698.4,3.0,Buruk
2025-06-17 17:12:51,23.96,Sedang,4021.72,Berbahaya,4045.7,3.0,Buruk
2025-06-17 17:13:52,19.46,Sedang,3925.07,Berbahaya,3944.5,3.0,Buruk
2025-06-17 17:13:53,37.19,Berbahaya,3485.51,Berbahaya,3522.7,3.0,Buruk
2025-06-17 17:14:05,27.85,Sedang,3436.05,Berbahaya,3463.9,3.0,Buruk
2025-06-17 17:14:16,46.36,Berbahaya,2302.95,Berbahaya,2349.3,3.0,Buruk
2025-06-17 17:14:17,31.7,Sedang,3137.85,Berbahaya,3169.5,3.0,Buruk
2025-06-17 17:14:50,40.16,Berbahaya,1911.97,Sedang,1952.1,2.0,Buruk
2025-06-17 17:15:08,37.34,Berbahaya,2978.0,Berbahaya,3015.3,3.0,Buruk
2025-06-17 17:15:27,30.82,Sedang,2581.38,Berbahaya,2612.2,3.0,Buruk
2025-06-17 17:15:45,26.8,Sedang,3331.58,Berbahaya,3358.4,3.0,Buruk
2025-06-17 17:16:28,20.23,Sedang,3137.75,Berbahaya,3158.0,3.0,Buruk
2025-06-17 17:16:33,19.67,Sedang,2834.97,Berbahaya,2854.6,3.0,Buruk
2025-06-17 17:17:05,20.38,Sedang,1930.65,Sedang,1951.0,2.0,Sedang
2025-06-17 17:17:23,24.77,Sedang,1548.9,Sedang,1573.7,2.0,Sedang
2025-06-17 17:17:35,22.59,Sedang,1512.77,Sedang,1535.4,2.0,Sedang
2025-06-17 17:17:42,37.65,Berbahaya,1684.11,Sedang,1721.8,2.0,Buruk
2025-06-17 17:18:18,41.8,Berbahaya,2886.72,Berbahaya,2928.5,3.0,Buruk
2025-06-17 17:18:23,57.19,Berbahaya,3159.0,Berbahaya,3216.2,3.0,Buruk
2025-06-17 17:19:33,43.97,Berbahaya,4019.12,Berbahaya,4063.1,3.0,Buruk
2025-06-17 17:19:41,37.79,Berbahaya,4183.75,Berbahaya,4221.5,3.0,Buruk
2025-06-17 17:19:42,31.24,Sedang,4121.41,Berbahaya,4152.6,3.0,Buruk
2025-06-17 17:19:45,25.57,Sedang,4223.51,Berbahaya,4249.1,3.0,Buruk
2025-06-17 17:20:31,45.27,Berbahaya,3929.68,Berbahaya,3975.0,3.0,Buruk
2025-06-17 17:20:47,35.68,Berbahaya,3746.87,Berbahaya,3782.6,3.0,Buruk
2025-06-17 17:21:01,49.39,Berbahaya,3198.03,Berbahaya,3247.4,3.0,Buruk
2025-06-17 17:21:30,52.5,Berbahaya,2727.84,Berbahaya,2780.3,3.0,Buruk
2025-06-17 17:22:05,53.7,Berbahaya,1962.22,Sedang,2015.9,2.0,Buruk
2025-06-17 17:22:22,63.56,Berbahaya,2006.6,Berbahaya,2070.2,3.0,Buruk
2025-06-17 17:22:45,43.92,Berbahaya,1872.46,Sedang,1916.4,2.0,Buruk
2025-06-17 17:23:09,40.27,Berbahaya,2143.06,Berbahaya,2183.3,3.0,Buruk
2025-06-17 17:23:21,17.93,Sedang,2288.0,Berbahaya,2305.9,3.0,Buruk
2025-06-17 17:23:33,17.05,Sedang,2598.02,Berbahaya,2615.1,3.0,Buruk
2025-06-17 17:23:51,15.29,Sedang,3645.42,Berbahaya,3660.7,3.0,Buruk
2025-06-17 17:24:25,26.55,Sedang,4169.74,Berbahaya,4196.3,3.0,Buruk
2025-06-17 17:24:39,31.06,Sedang,4342.3,Berbahaya,4373.4,3.0,Buruk
2025-06-17 17:24:39,39.09,Berbahaya,3774.3,Berbahaya,3813.4,3.0,Buruk
2025-06-17 17:25:17,29.86,Sedang,2491.18,Berbahaya,2521.0,3.0,Buruk
2025-06-17 17:25:19,36.09,Berbahaya,2639.67,Berbahaya,2675.8,3.0,Buruk
2025-06-17 17:25:35,28.34,Sedang,2344.2,Berbahaya,2372.5,3.0,Buruk
2025-06-17 17:25:54,38.06,Berbahaya,3825.5,Berbahaya,3863.6,3.0,Buruk
2025-06-17 17:26:12,34.41,Sedang,3656.49,Berbahaya,3690.9,3.0,Buruk
2025-06-17 17:26:44,34.72,Sedang,3774.31,Berbahaya,3809.0,3.0,Buruk
2025-06-17 17:27:01,32.88,Sedang,2808.13,Berbahaya,2841.0,3.0,Buruk
2025-06-17 17:27:43,29.96,Sedang,2584.48,Berbahaya,2614.4,3.0,Buruk
2025-06-17 17:27:54,34.47,Sedang,2831.42,Berbahaya,2865.9,3.0,Buruk
2025-06-17 17:28:01,28.13,Sedang,3493.53,Berbahaya,3521.7,3.0,Buruk
2025-06-17 17:28:14,22.5,Sedang,3559.89,Berbahaya,3582.4,3.0,Buruk
2025-06-17 17:28:57,22.96,Sedang,4114.55,Berbahaya,4137.5,3.0,Buruk
2025-06-17 17:29:25,16.39,Sedang,3392.15,Berbahaya,3408.5,3.0,Buruk
2025-06-17 17:29:52,25.09,Sedang,4220.5,Berbahaya,4245.6,3.0,Buruk
2025-06-17 17:30:11,17.62,Sedang,3440.34,Berbahaya,3458.0,3.0,Buruk
2025-06-17 17:30:35,15.61,Sedang,3706.07,Berbahaya,3721.7,3.0,Buruk
2025-06-17 17:30:38,14.04,Sedang,2728.44,Berbahaya,2742.5,3.0,Buruk
2025-06-17 17:31:15,13.35,Sedang,2533.38,Berbahaya,2546.7,3.0,Buruk
2025-06-17 17:31:22,22.61,Sedang,2377.18,Berbahaya,2399.8,3.0,Buruk
2025-06-17 17:31:29,28.08,Sedang,2836.03,Berbahaya,2864.1,3.0,Buruk
2025-06-17 17:31:54,32.79,Sedang,2975.13,Berbahaya,3007.9,3.0,Buruk
2025-06-17 17:32:30,26.73,Sedang,2961.73,Berbahaya,2988.5,3.0,Buruk
2025-06-17 17:32:39,21.77,Sedang,2515.32,Berbahaya,2537.1,3.0,Buruk
2025-06-17 17:32:49,24.47,Sedang,2461.23,Berbahaya,2485.7,3.0,Buruk
2025-06-17 17:33:09,29.3,Sedang,2758.71,Berbahaya,2788.0,3.0,Buruk
2025-06-17 17:33:25,42.44,Berbahaya,3534.5,Berbahaya,3576.9,3.0,Buruk
2025-06-17 17:33:38,41.93,Berbahaya,3972.01,Berbahaya,4013.9,3.0,Buruk
2025-06-17 17:34:00,44.4,Berbahaya,3767.38,Berbahaya,3811.8,3.0,Buruk
2025-06-17 17:34:10,44.75,Berbahaya,3437.28,Berbahaya,3482.0,3.0,Buruk
2025-06-17 17:34:43,44.68,Berbahaya,2694.29,Berbahaya,2739.0,3.0,Buruk
2025-06-17 17:35:11,46.09,Berbahaya,2896.08,Berbahaya,2942.2,3.0,Buruk
2025-06-17 17:35:21,46.75,Berbahaya,2844.1,Berbahaya,2890.8,3.0,Buruk
2025-06-17 17:35:33,45.94,Berbahaya,2632.14,Berbahaya,2678.1,3.0,Buruk
2025-06-17 17:36:18,43.49,Berbahaya,2541.26,Berbahaya,2584.8,3.0,Buruk
