Timestamp,MQ7_CO_PPM,MQ7_Status,MQ135_CO2_PPM,MQ135_Status,Total_Pollution_PPM,Total_Pollution,Air_Quality_Status
2025-07-02 06:46:00,35,Tidak Sehat,478.24,Sehat,513.24,3.0,Tidak Sehat
2025-07-02 06:47:00,35,Tidak Sehat,476.33,Sehat,511.33,3.0,Tidak Sehat
2025-07-02 06:48:00,34.54,Tidak Sehat,491.71,Sehat,526.26,3.0,Tidak Sehat
2025-07-02 06:49:00,35.28,Tidak Sehat,502.7,Sehat,537.98,3.0,Tidak Sehat
2025-07-02 06:50:00,37.69,Tidak Sehat,529.48,Sehat,567.17,3.0,Tidak Sehat
2025-07-02 06:51:00,35,Tidak Sehat,553.05,Sehat,588.05,3.0,Tidak Sehat
2025-07-02 06:52:00,34.67,Tidak Sehat,552.05,Sehat,586.72,3.0,Tidak Sehat
2025-07-02 06:53:00,35,Tidak Sehat,547.25,Sehat,582.25,3.0,Tidak Sehat
2025-07-02 06:54:00,32.16,Tidak Sehat,508.34,Sehat,540.49,3.0,Tidak Sehat
2025-07-02 06:55:00,34.18,Tidak Sehat,454.27,Sehat,488.45,3.0,Tidak Sehat
2025-07-02 06:56:00,34.92,Tidak Sehat,476.99,Sehat,511.91,3.0,Tidak Sehat
2025-07-02 06:57:00,33.52,Tidak Sehat,463.57,Sehat,497.09,3.0,Tidak Sehat
2025-07-02 06:58:00,31.91,Tidak Sehat,472.31,Sehat,504.23,3.0,Tidak Sehat
2025-07-02 06:59:00,38.23,Tidak Sehat,491.97,Sehat,530.21,3.0,Tidak Sehat
2025-07-02 07:00:00,35,Tidak Sehat,504.47,Sehat,539.47,3.0,Tidak Sehat
2025-07-02 07:01:00,39.58,Tidak Sehat,483.5,Sehat,523.09,3.0,Tidak Sehat
2025-07-02 07:02:00,35,Tidak Sehat,503.87,Sehat,538.87,3.0,Tidak Sehat
2025-07-02 07:03:00,44.0,Tidak Sehat,528.57,Sehat,572.57,3.0,Tidak Sehat
2025-07-02 07:04:00,35,Tidak Sehat,485.35,Sehat,520.35,3.0,Tidak Sehat
2025-07-02 07:05:00,33.87,Tidak Sehat,472.51,Sehat,506.39,3.0,Tidak Sehat
2025-07-02 07:06:00,33.13,Tidak Sehat,487.42,Sehat,520.55,3.0,Tidak Sehat
2025-07-02 07:07:00,33.88,Tidak Sehat,412.99,Sehat,446.88,3.0,Tidak Sehat
2025-07-02 07:08:00,33.16,Tidak Sehat,397.66,Sehat,430.82,3.0,Tidak Sehat
2025-07-02 07:09:00,30.68,Tidak Sehat,413.75,Sehat,444.43,3.0,Tidak Sehat
2025-07-02 07:10:00,32.26,Tidak Sehat,502.7,Sehat,534.96,3.0,Tidak Sehat
2025-07-02 07:11:00,46.36,Tidak Sehat,519.1,Sehat,565.46,3.0,Tidak Sehat
2025-07-02 07:12:00,35,Tidak Sehat,497.74,Sehat,532.74,3.0,Tidak Sehat
2025-07-02 07:13:00,34.84,Tidak Sehat,476.23,Sehat,511.07,3.0,Tidak Sehat
2025-07-02 07:14:00,34.16,Tidak Sehat,483.34,Sehat,517.51,3.0,Tidak Sehat
2025-07-02 07:15:00,33.31,Tidak Sehat,496.01,Sehat,529.32,3.0,Tidak Sehat
2025-07-02 07:16:00,33.3,Tidak Sehat,501.45,Sehat,534.75,3.0,Tidak Sehat
2025-07-02 07:17:00,35,Tidak Sehat,480.68,Sehat,515.68,3.0,Tidak Sehat
2025-07-02 07:18:00,44.45,Tidak Sehat,505.83,Sehat,550.28,3.0,Tidak Sehat
2025-07-02 07:19:00,40.93,Tidak Sehat,510.18,Sehat,551.1,3.0,Tidak Sehat
2025-07-02 07:20:00,35.14,Tidak Sehat,524.2,Sehat,559.34,3.0,Tidak Sehat
2025-07-02 07:21:00,34.03,Tidak Sehat,499.74,Sehat,533.78,3.0,Tidak Sehat
2025-07-02 07:22:00,31.68,Tidak Sehat,547.03,Sehat,578.71,3.0,Tidak Sehat
2025-07-02 07:23:00,43.95,Tidak Sehat,523.72,Sehat,567.67,3.0,Tidak Sehat
2025-07-02 07:24:00,35,Tidak Sehat,481.55,Sehat,516.55,3.0,Tidak Sehat
2025-07-02 07:25:00,34.18,Tidak Sehat,465.57,Sehat,499.74,3.0,Tidak Sehat
2025-07-02 07:26:00,34.7,Tidak Sehat,477.96,Sehat,512.67,3.0,Tidak Sehat
2025-07-02 07:27:00,35,Tidak Sehat,457.64,Sehat,492.64,3.0,Tidak Sehat
2025-07-02 07:28:00,33.58,Tidak Sehat,438.96,Sehat,472.54,3.0,Tidak Sehat
2025-07-02 07:29:00,33.67,Tidak Sehat,459.25,Sehat,492.91,3.0,Tidak Sehat
2025-07-02 07:30:00,39.92,Tidak Sehat,405.14,Sehat,445.06,3.0,Tidak Sehat
2025-07-02 07:31:00,35,Tidak Sehat,390,Sehat,425,3.0,Tidak Sehat
2025-07-02 07:32:00,34.07,Tidak Sehat,390,Sehat,424.07,3.0,Tidak Sehat
2025-07-02 07:33:00,39.6,Tidak Sehat,407.17,Sehat,446.77,3.0,Tidak Sehat
2025-07-02 07:34:00,35,Tidak Sehat,390,Sehat,425,3.0,Tidak Sehat
2025-07-02 07:35:00,41.35,Tidak Sehat,464.61,Sehat,505.96,3.0,Tidak Sehat
2025-07-02 07:36:00,35,Tidak Sehat,421.72,Sehat,456.72,3.0,Tidak Sehat
2025-07-02 07:37:00,36.13,Tidak Sehat,404.18,Sehat,440.31,3.0,Tidak Sehat
2025-07-02 07:38:00,35,Tidak Sehat,410.67,Sehat,445.67,3.0,Tidak Sehat
2025-07-02 07:39:00,35,Tidak Sehat,392.92,Sehat,427.92,3.0,Tidak Sehat
2025-07-02 07:40:00,35,Tidak Sehat,390,Sehat,425,3.0,Tidak Sehat
2025-07-02 07:41:00,40.88,Tidak Sehat,419.1,Sehat,459.98,3.0,Tidak Sehat
2025-07-02 07:42:00,35,Tidak Sehat,454.84,Sehat,489.84,3.0,Tidak Sehat
2025-07-02 07:43:00,33.89,Tidak Sehat,491.97,Sehat,525.86,3.0,Tidak Sehat
2025-07-02 07:44:00,32.89,Tidak Sehat,538.02,Sehat,570.91,3.0,Tidak Sehat
2025-07-02 07:45:00,34.29,Tidak Sehat,545.42,Sehat,579.71,3.0,Tidak Sehat
2025-07-02 07:46:00,39.23,Tidak Sehat,537.0,Sehat,576.23,3.0,Tidak Sehat
2025-07-02 07:47:00,35,Tidak Sehat,487.11,Sehat,522.11,3.0,Tidak Sehat
2025-07-02 07:48:00,35.61,Tidak Sehat,489.72,Sehat,525.33,3.0,Tidak Sehat
2025-07-02 07:49:00,34.4,Tidak Sehat,496.4,Sehat,530.8,3.0,Tidak Sehat
2025-07-02 07:50:00,46.27,Tidak Sehat,486.37,Sehat,532.64,3.0,Tidak Sehat
2025-07-02 07:51:00,35,Tidak Sehat,466.72,Sehat,501.72,3.0,Tidak Sehat
2025-07-02 07:52:00,35,Tidak Sehat,454.42,Sehat,489.42,3.0,Tidak Sehat
2025-07-02 07:53:00,35,Tidak Sehat,437.43,Sehat,472.43,3.0,Tidak Sehat
2025-07-02 07:54:00,34.02,Tidak Sehat,458.72,Sehat,492.74,3.0,Tidak Sehat
2025-07-02 07:55:00,38.15,Tidak Sehat,473.54,Sehat,511.69,3.0,Tidak Sehat
2025-07-02 07:56:00,39.37,Tidak Sehat,540.69,Sehat,580.06,3.0,Tidak Sehat
2025-07-02 07:57:00,35,Tidak Sehat,534.09,Sehat,569.09,3.0,Tidak Sehat
2025-07-02 07:58:00,43.16,Tidak Sehat,521.69,Sehat,564.85,3.0,Tidak Sehat
2025-07-02 07:59:00,37.2,Tidak Sehat,550.04,Sehat,587.24,3.0,Tidak Sehat
2025-07-02 08:00:00,35,Tidak Sehat,526.67,Sehat,561.67,3.0,Tidak Sehat
2025-07-02 08:01:00,38.15,Tidak Sehat,522.76,Sehat,560.91,3.0,Tidak Sehat
2025-07-02 08:02:00,35,Tidak Sehat,491.12,Sehat,526.12,3.0,Tidak Sehat
2025-07-02 08:03:00,37.57,Tidak Sehat,466.33,Sehat,503.91,3.0,Tidak Sehat
2025-07-02 08:04:00,35,Tidak Sehat,482.56,Sehat,517.56,3.0,Tidak Sehat
2025-07-02 08:05:00,42.98,Tidak Sehat,400.67,Sehat,443.65,3.0,Tidak Sehat
2025-07-02 08:06:00,35,Tidak Sehat,435.34,Sehat,470.34,3.0,Tidak Sehat
2025-07-02 08:07:00,34.27,Tidak Sehat,433.25,Sehat,467.52,3.0,Tidak Sehat
2025-07-02 08:08:00,34.72,Tidak Sehat,440.43,Sehat,475.14,3.0,Tidak Sehat
2025-07-02 08:09:00,41.61,Tidak Sehat,456.33,Sehat,497.94,3.0,Tidak Sehat
2025-07-02 08:10:00,35,Tidak Sehat,426.12,Sehat,461.12,3.0,Tidak Sehat
2025-07-02 08:11:00,35,Tidak Sehat,428.95,Sehat,463.95,3.0,Tidak Sehat
2025-07-02 08:12:00,34.37,Tidak Sehat,440.72,Sehat,475.09,3.0,Tidak Sehat
2025-07-02 08:13:00,41.64,Tidak Sehat,451.15,Sehat,492.8,3.0,Tidak Sehat
2025-07-02 08:14:00,39.33,Tidak Sehat,457.15,Sehat,496.48,3.0,Tidak Sehat
2025-07-02 08:15:00,35,Tidak Sehat,464.94,Sehat,499.94,3.0,Tidak Sehat
2025-07-02 08:16:00,35,Tidak Sehat,510.54,Sehat,545.54,3.0,Tidak Sehat
2025-07-02 08:17:00,33.85,Tidak Sehat,474.99,Sehat,508.84,3.0,Tidak Sehat
2025-07-02 08:18:00,41.1,Tidak Sehat,579.75,Sehat,620.84,3.0,Tidak Sehat
2025-07-02 08:19:00,42.39,Tidak Sehat,551.43,Sehat,593.82,3.0,Tidak Sehat
2025-07-02 08:20:00,35,Tidak Sehat,559.41,Sehat,594.41,3.0,Tidak Sehat
2025-07-02 08:21:00,35,Tidak Sehat,599.65,Sehat,634.65,3.0,Tidak Sehat
2025-07-02 08:22:00,35,Tidak Sehat,585.28,Sehat,620.28,3.0,Tidak Sehat
2025-07-02 08:23:00,31.97,Tidak Sehat,608.9,Sehat,640.87,3.0,Tidak Sehat
2025-07-02 08:24:00,31.24,Tidak Sehat,588.46,Sehat,619.7,3.0,Tidak Sehat
2025-07-02 08:25:00,30.57,Tidak Sehat,590.99,Sehat,621.56,3.0,Tidak Sehat
2025-07-02 08:26:00,30.64,Tidak Sehat,580.63,Sehat,611.27,3.0,Tidak Sehat
2025-07-02 08:27:00,42.61,Tidak Sehat,652.73,Sehat,695.35,3.0,Tidak Sehat
2025-07-02 08:28:00,35.44,Tidak Sehat,636.28,Sehat,671.72,3.0,Tidak Sehat
2025-07-02 08:29:00,37.53,Tidak Sehat,643.49,Sehat,681.02,3.0,Tidak Sehat
2025-07-02 08:30:00,35,Tidak Sehat,617.98,Sehat,652.98,3.0,Tidak Sehat
2025-07-02 08:31:00,33.18,Tidak Sehat,592.79,Sehat,625.96,3.0,Tidak Sehat
2025-07-02 08:32:00,33.73,Tidak Sehat,603.57,Sehat,637.3,3.0,Tidak Sehat
2025-07-02 08:33:00,32.86,Tidak Sehat,604.71,Sehat,637.58,3.0,Tidak Sehat
2025-07-02 08:34:00,32.47,Tidak Sehat,629.52,Sehat,661.99,3.0,Tidak Sehat
2025-07-02 08:35:00,33.63,Tidak Sehat,643.41,Sehat,677.04,3.0,Tidak Sehat
2025-07-02 08:36:00,35,Tidak Sehat,632.51,Sehat,667.51,3.0,Tidak Sehat
2025-07-02 08:37:00,35.67,Tidak Sehat,600.5,Sehat,636.16,3.0,Tidak Sehat
2025-07-02 08:38:00,36.13,Tidak Sehat,590.97,Sehat,627.1,3.0,Tidak Sehat
2025-07-02 08:39:00,43.29,Tidak Sehat,540.0,Sehat,583.29,3.0,Tidak Sehat
2025-07-02 08:40:00,35,Tidak Sehat,527.55,Sehat,562.55,3.0,Tidak Sehat
2025-07-02 08:41:00,39.13,Tidak Sehat,511.18,Sehat,550.31,3.0,Tidak Sehat
2025-07-02 08:42:00,35,Tidak Sehat,538.83,Sehat,573.83,3.0,Tidak Sehat
2025-07-02 08:43:00,34.24,Tidak Sehat,525.29,Sehat,559.53,3.0,Tidak Sehat
2025-07-02 08:44:00,33.51,Tidak Sehat,501.05,Sehat,534.56,3.0,Tidak Sehat
2025-07-02 08:45:00,35.73,Tidak Sehat,509.36,Sehat,545.1,3.0,Tidak Sehat
2025-07-02 08:46:00,35,Tidak Sehat,500.02,Sehat,535.02,3.0,Tidak Sehat
2025-07-02 08:47:00,34.87,Tidak Sehat,480.63,Sehat,515.5,3.0,Tidak Sehat
2025-07-02 08:48:00,35,Tidak Sehat,491.87,Sehat,526.87,3.0,Tidak Sehat
2025-07-02 08:49:00,32.84,Tidak Sehat,511.34,Sehat,544.18,3.0,Tidak Sehat
2025-07-02 08:50:00,31.63,Tidak Sehat,521.24,Sehat,552.87,3.0,Tidak Sehat
2025-07-02 08:51:00,31.56,Tidak Sehat,524.12,Sehat,555.68,3.0,Tidak Sehat
2025-07-02 08:52:00,31.98,Tidak Sehat,513.93,Sehat,545.91,3.0,Tidak Sehat
2025-07-02 08:53:00,46.88,Tidak Sehat,425.26,Sehat,472.14,3.0,Tidak Sehat
2025-07-02 08:54:00,35,Tidak Sehat,453.0,Sehat,488.0,3.0,Tidak Sehat
2025-07-02 08:55:00,35.4,Tidak Sehat,488.09,Sehat,523.49,3.0,Tidak Sehat
2025-07-02 08:56:00,35,Tidak Sehat,531.67,Sehat,566.67,3.0,Tidak Sehat
2025-07-02 08:57:00,35,Tidak Sehat,543.09,Sehat,578.09,3.0,Tidak Sehat
2025-07-02 08:58:00,35,Tidak Sehat,547.89,Sehat,582.89,3.0,Tidak Sehat
2025-07-02 08:59:00,34.92,Tidak Sehat,555.54,Sehat,590.45,3.0,Tidak Sehat
2025-07-02 09:00:00,44.83,Tidak Sehat,535.74,Sehat,580.57,3.0,Tidak Sehat
2025-07-02 09:01:00,35,Tidak Sehat,559.04,Sehat,594.04,3.0,Tidak Sehat
2025-07-02 09:02:00,34.88,Tidak Sehat,541.5,Sehat,576.39,3.0,Tidak Sehat
2025-07-02 09:03:00,32.81,Tidak Sehat,557.02,Sehat,589.83,3.0,Tidak Sehat
2025-07-02 09:04:00,33.13,Tidak Sehat,512.14,Sehat,545.26,3.0,Tidak Sehat
2025-07-02 09:05:00,32.69,Tidak Sehat,546.26,Sehat,578.95,3.0,Tidak Sehat
2025-07-02 09:06:00,34.89,Tidak Sehat,517.9,Sehat,552.79,3.0,Tidak Sehat
2025-07-02 09:07:00,35,Tidak Sehat,460.5,Sehat,495.5,3.0,Tidak Sehat
2025-07-02 09:08:00,43.8,Tidak Sehat,415.51,Sehat,459.31,3.0,Tidak Sehat
2025-07-02 09:09:00,35,Tidak Sehat,410.44,Sehat,445.44,3.0,Tidak Sehat
2025-07-02 09:10:00,35,Tidak Sehat,410.57,Sehat,445.57,3.0,Tidak Sehat
2025-07-02 09:11:00,41.71,Tidak Sehat,435.9,Sehat,477.61,3.0,Tidak Sehat
2025-07-02 09:12:00,37.59,Tidak Sehat,454.6,Sehat,492.19,3.0,Tidak Sehat
2025-07-02 09:13:00,35,Tidak Sehat,504.44,Sehat,539.44,3.0,Tidak Sehat
2025-07-02 09:14:00,35,Tidak Sehat,563.89,Sehat,598.89,3.0,Tidak Sehat
2025-07-02 09:15:00,33.49,Tidak Sehat,582.7,Sehat,616.19,3.0,Tidak Sehat
2025-07-02 09:16:00,34.6,Tidak Sehat,595.09,Sehat,629.69,3.0,Tidak Sehat
2025-07-02 09:17:00,35,Tidak Sehat,593.18,Sehat,628.18,3.0,Tidak Sehat
2025-07-02 09:18:00,35,Tidak Sehat,594.95,Sehat,629.95,3.0,Tidak Sehat
2025-07-02 09:19:00,37.73,Tidak Sehat,694.88,Sehat,732.61,3.0,Tidak Sehat
2025-07-02 09:20:00,35,Tidak Sehat,730.74,Sehat,765.74,3.0,Tidak Sehat
2025-07-02 09:21:00,42.14,Tidak Sehat,769.45,Sehat,811.59,3.0,Tidak Sehat
2025-07-02 09:22:00,35,Tidak Sehat,784.65,Sehat,819.65,3.0,Tidak Sehat
2025-07-02 09:23:00,34.37,Tidak Sehat,778.39,Sehat,812.77,3.0,Tidak Sehat
2025-07-02 09:24:00,35,Tidak Sehat,727.6,Sehat,762.6,3.0,Tidak Sehat
2025-07-02 09:25:00,35,Tidak Sehat,717.97,Sehat,752.97,3.0,Tidak Sehat
2025-07-02 09:26:00,35.12,Tidak Sehat,740.6,Sehat,775.72,3.0,Tidak Sehat
2025-07-02 09:27:00,35,Tidak Sehat,728.97,Sehat,763.97,3.0,Tidak Sehat
2025-07-02 09:28:00,35,Tidak Sehat,694.66,Sehat,729.66,3.0,Tidak Sehat
2025-07-02 09:29:00,34.04,Tidak Sehat,676.39,Sehat,710.43,3.0,Tidak Sehat
2025-07-02 09:30:00,34.9,Tidak Sehat,682.31,Sehat,717.21,3.0,Tidak Sehat
2025-07-02 09:31:00,35,Tidak Sehat,666.24,Sehat,701.24,3.0,Tidak Sehat
2025-07-02 09:32:00,32.33,Tidak Sehat,684.85,Sehat,717.18,3.0,Tidak Sehat
2025-07-02 09:33:00,34.36,Tidak Sehat,651.76,Sehat,686.11,3.0,Tidak Sehat
2025-07-02 09:34:00,33.95,Tidak Sehat,654.21,Sehat,688.16,3.0,Tidak Sehat
2025-07-02 09:35:00,44.5,Tidak Sehat,658.72,Sehat,703.22,3.0,Tidak Sehat
2025-07-02 09:36:00,35,Tidak Sehat,677.72,Sehat,712.72,3.0,Tidak Sehat
2025-07-02 09:37:00,35,Tidak Sehat,699.42,Sehat,734.42,3.0,Tidak Sehat
2025-07-02 09:38:00,35,Tidak Sehat,674.21,Sehat,709.21,3.0,Tidak Sehat
2025-07-02 09:39:00,41.41,Tidak Sehat,678.51,Sehat,719.92,3.0,Tidak Sehat
2025-07-02 09:40:00,35,Tidak Sehat,621.94,Sehat,656.94,3.0,Tidak Sehat
2025-07-02 09:41:00,34.45,Tidak Sehat,622.16,Sehat,656.62,3.0,Tidak Sehat
2025-07-02 09:42:00,34.81,Tidak Sehat,622.24,Sehat,657.05,3.0,Tidak Sehat
2025-07-02 09:43:00,34.33,Tidak Sehat,621.59,Sehat,655.92,3.0,Tidak Sehat
2025-07-02 09:44:00,32.06,Tidak Sehat,563.48,Sehat,595.54,3.0,Tidak Sehat
2025-07-02 09:45:00,33.47,Tidak Sehat,545.89,Sehat,579.35,3.0,Tidak Sehat
2025-07-02 09:46:00,32.21,Tidak Sehat,569.78,Sehat,601.99,3.0,Tidak Sehat
2025-07-02 09:47:00,32.8,Tidak Sehat,585.27,Sehat,618.07,3.0,Tidak Sehat
2025-07-02 09:48:00,30.58,Tidak Sehat,604.85,Sehat,635.43,3.0,Tidak Sehat
2025-07-02 09:49:00,30.81,Tidak Sehat,634.29,Sehat,665.1,3.0,Tidak Sehat
2025-07-02 09:50:00,29.89,Tidak Sehat,604.15,Sehat,634.04,3.0,Tidak Sehat
2025-07-02 09:51:00,40.56,Tidak Sehat,583.63,Sehat,624.19,3.0,Tidak Sehat
2025-07-02 09:52:00,35,Tidak Sehat,616.24,Sehat,651.24,3.0,Tidak Sehat
2025-07-02 09:53:00,35,Tidak Sehat,625.67,Sehat,660.67,3.0,Tidak Sehat
2025-07-02 09:54:00,39.81,Tidak Sehat,606.84,Sehat,646.66,3.0,Tidak Sehat
2025-07-02 09:55:00,35.98,Tidak Sehat,585.25,Sehat,621.23,3.0,Tidak Sehat
2025-07-02 09:56:00,34.69,Tidak Sehat,610.29,Sehat,644.98,3.0,Tidak Sehat
2025-07-02 09:57:00,35,Tidak Sehat,638.84,Sehat,673.84,3.0,Tidak Sehat
2025-07-02 09:58:00,39.88,Tidak Sehat,643.36,Sehat,683.24,3.0,Tidak Sehat
2025-07-02 09:59:00,35,Tidak Sehat,595.35,Sehat,630.35,3.0,Tidak Sehat
2025-07-02 10:00:00,35,Tidak Sehat,613.55,Sehat,648.55,3.0,Tidak Sehat
2025-07-02 10:01:00,34.81,Tidak Sehat,595.68,Sehat,630.49,3.0,Tidak Sehat
2025-07-02 10:02:00,34.84,Tidak Sehat,601.39,Sehat,636.23,3.0,Tidak Sehat
2025-07-02 10:03:00,33.09,Tidak Sehat,576.85,Sehat,609.94,3.0,Tidak Sehat
2025-07-02 10:04:00,32.3,Tidak Sehat,586.12,Sehat,618.42,3.0,Tidak Sehat
2025-07-02 10:05:00,31.76,Tidak Sehat,567.91,Sehat,599.67,3.0,Tidak Sehat
2025-07-02 10:06:00,31.83,Tidak Sehat,572.69,Sehat,604.52,3.0,Tidak Sehat
2025-07-02 10:07:00,32.81,Tidak Sehat,605.76,Sehat,638.56,3.0,Tidak Sehat
2025-07-02 10:08:00,32.41,Tidak Sehat,569.03,Sehat,601.44,3.0,Tidak Sehat
2025-07-02 10:09:00,32.15,Tidak Sehat,561.96,Sehat,594.11,3.0,Tidak Sehat
2025-07-02 10:10:00,31.5,Tidak Sehat,547.24,Sehat,578.75,3.0,Tidak Sehat
2025-07-02 10:11:00,30.81,Tidak Sehat,496.65,Sehat,527.46,3.0,Tidak Sehat
2025-07-02 10:12:00,31.14,Tidak Sehat,487.56,Sehat,518.7,3.0,Tidak Sehat
2025-07-02 10:13:00,32.24,Tidak Sehat,464.54,Sehat,496.78,3.0,Tidak Sehat
2025-07-02 10:14:00,33.15,Tidak Sehat,453.4,Sehat,486.56,3.0,Tidak Sehat
2025-07-02 10:15:00,31.89,Tidak Sehat,484.75,Sehat,516.64,3.0,Tidak Sehat
2025-07-02 10:16:00,30.91,Tidak Sehat,447.95,Sehat,478.86,3.0,Tidak Sehat
2025-07-02 10:17:00,30.75,Tidak Sehat,445.31,Sehat,476.06,3.0,Tidak Sehat
2025-07-02 10:18:00,31.19,Tidak Sehat,444.86,Sehat,476.05,3.0,Tidak Sehat
2025-07-02 10:19:00,29.08,Tidak Sehat,421.61,Sehat,450.68,3.0,Tidak Sehat
2025-07-02 10:20:00,29.56,Tidak Sehat,396.49,Sehat,426.05,3.0,Tidak Sehat
2025-07-02 10:21:00,29.65,Tidak Sehat,390,Sehat,419.65,3.0,Tidak Sehat
2025-07-02 10:22:00,29.55,Tidak Sehat,390.93,Sehat,420.48,3.0,Tidak Sehat
2025-07-02 10:23:00,28.08,Tidak Sehat,395.78,Sehat,423.86,3.0,Tidak Sehat
2025-07-02 10:24:00,28.81,Tidak Sehat,392.19,Sehat,421.0,3.0,Tidak Sehat
2025-07-02 10:25:00,27.08,Tidak Sehat,400.34,Sehat,427.42,3.0,Tidak Sehat
2025-07-02 10:26:00,27.86,Tidak Sehat,407.46,Sehat,435.33,3.0,Tidak Sehat
2025-07-02 10:27:00,28.21,Tidak Sehat,428.53,Sehat,456.73,3.0,Tidak Sehat
2025-07-02 10:28:00,28.31,Tidak Sehat,453.63,Sehat,481.94,3.0,Tidak Sehat
2025-07-02 10:29:00,28.76,Tidak Sehat,454.67,Sehat,483.43,3.0,Tidak Sehat
2025-07-02 10:30:00,28.79,Tidak Sehat,448.78,Sehat,477.56,3.0,Tidak Sehat
2025-07-02 10:31:00,29.0,Tidak Sehat,468.88,Sehat,497.88,3.0,Tidak Sehat
2025-07-02 10:32:00,27.65,Tidak Sehat,446.57,Sehat,474.22,3.0,Tidak Sehat
2025-07-02 10:33:00,27.37,Tidak Sehat,430.19,Sehat,457.56,3.0,Tidak Sehat
2025-07-02 10:34:00,27.95,Tidak Sehat,426.72,Sehat,454.67,3.0,Tidak Sehat
2025-07-02 10:35:00,30.13,Tidak Sehat,423.19,Sehat,453.32,3.0,Tidak Sehat
2025-07-02 10:36:00,30.59,Tidak Sehat,416.91,Sehat,447.5,3.0,Tidak Sehat
2025-07-02 10:37:00,29.81,Tidak Sehat,446.07,Sehat,475.88,3.0,Tidak Sehat
2025-07-02 10:38:00,29.46,Tidak Sehat,415.65,Sehat,445.1,3.0,Tidak Sehat
2025-07-02 10:39:00,29.38,Tidak Sehat,407.29,Sehat,436.66,3.0,Tidak Sehat
2025-07-02 10:40:00,30.08,Tidak Sehat,405.01,Sehat,435.09,3.0,Tidak Sehat
2025-07-02 10:41:00,30.42,Tidak Sehat,390,Sehat,420.42,3.0,Tidak Sehat
2025-07-02 10:42:00,29.99,Tidak Sehat,398.91,Sehat,428.9,3.0,Tidak Sehat
2025-07-02 10:43:00,30.65,Tidak Sehat,393.18,Sehat,423.83,3.0,Tidak Sehat
2025-07-02 10:44:00,32.25,Tidak Sehat,390.31,Sehat,422.55,3.0,Tidak Sehat
2025-07-02 10:45:00,32.33,Tidak Sehat,427.19,Sehat,459.52,3.0,Tidak Sehat
2025-07-02 10:46:00,33.23,Tidak Sehat,408.73,Sehat,441.96,3.0,Tidak Sehat
2025-07-02 10:47:00,32.9,Tidak Sehat,399.88,Sehat,432.79,3.0,Tidak Sehat
2025-07-02 10:48:00,32.76,Tidak Sehat,408.22,Sehat,440.98,3.0,Tidak Sehat
2025-07-02 10:49:00,32.5,Tidak Sehat,411.72,Sehat,444.22,3.0,Tidak Sehat
2025-07-02 10:50:00,33.71,Tidak Sehat,418.16,Sehat,451.87,3.0,Tidak Sehat
2025-07-02 10:51:00,33.48,Tidak Sehat,421.25,Sehat,454.72,3.0,Tidak Sehat
2025-07-02 10:52:00,35.0,Tidak Sehat,398.75,Sehat,433.75,3.0,Tidak Sehat
2025-07-02 10:53:00,33.37,Tidak Sehat,390,Sehat,423.37,3.0,Tidak Sehat
2025-07-02 10:54:00,33.84,Tidak Sehat,390,Sehat,423.84,3.0,Tidak Sehat
2025-07-02 10:55:00,34.24,Tidak Sehat,390,Sehat,424.24,3.0,Tidak Sehat
2025-07-02 10:56:00,33.77,Tidak Sehat,390,Sehat,423.77,3.0,Tidak Sehat
2025-07-02 10:57:00,35,Tidak Sehat,435.07,Sehat,470.07,3.0,Tidak Sehat
2025-07-02 10:58:00,35,Tidak Sehat,398.34,Sehat,433.34,3.0,Tidak Sehat
2025-07-02 10:59:00,35,Tidak Sehat,422.17,Sehat,457.17,3.0,Tidak Sehat
2025-07-02 11:00:00,35,Tidak Sehat,426.48,Sehat,461.48,3.0,Tidak Sehat
2025-07-02 11:01:00,35,Tidak Sehat,390,Sehat,425,3.0,Tidak Sehat
2025-07-02 11:02:00,34.08,Tidak Sehat,396.12,Sehat,430.2,3.0,Tidak Sehat
2025-07-02 11:03:00,32.27,Tidak Sehat,390,Sehat,422.27,3.0,Tidak Sehat
2025-07-02 11:04:00,30.35,Tidak Sehat,390,Sehat,420.35,3.0,Tidak Sehat
2025-07-02 11:05:00,29.98,Tidak Sehat,390,Sehat,419.98,3.0,Tidak Sehat
2025-07-02 11:06:00,30.87,Tidak Sehat,390,Sehat,420.87,3.0,Tidak Sehat
2025-07-02 11:07:00,31.89,Tidak Sehat,401.46,Sehat,433.35,3.0,Tidak Sehat
2025-07-02 11:08:00,31.54,Tidak Sehat,390,Sehat,421.54,3.0,Tidak Sehat
2025-07-02 11:09:00,31.08,Tidak Sehat,392.73,Sehat,423.81,3.0,Tidak Sehat
2025-07-02 11:10:00,30.43,Tidak Sehat,405.63,Sehat,436.06,3.0,Tidak Sehat
2025-07-02 11:11:00,30.48,Tidak Sehat,450.83,Sehat,481.31,3.0,Tidak Sehat
2025-07-02 11:12:00,30.51,Tidak Sehat,445.06,Sehat,475.57,3.0,Tidak Sehat
2025-07-02 11:13:00,30.1,Tidak Sehat,466.18,Sehat,496.28,3.0,Tidak Sehat
2025-07-02 11:14:00,29.08,Tidak Sehat,411.95,Sehat,441.03,3.0,Tidak Sehat
2025-07-02 11:15:00,30.3,Tidak Sehat,393.18,Sehat,423.48,3.0,Tidak Sehat
2025-07-02 11:16:00,31.29,Tidak Sehat,391.12,Sehat,422.41,3.0,Tidak Sehat
